"stud.id","name","gender","age","height","weight","religion","nc.score","semester","major","minor","score1","score2","online.tutorial","graduated","salary"
"4387",528311,"Schuld, Tanya","Female",21,161,62.6,"Other",1.25,"2nd","Political Science","Biology",NA,NA,0,0,NA
"4388",359652,"Lee, Mitchell","Male",24,186,83.3,"Other",1.93,"2nd","Economics and Finance","Political Science",NA,NA,0,0,NA
"4389",148848,"Luqman, David","Male",20,175,75.3,"Catholic",2.9,"2nd","Mathematics and Statistics","Biology",NA,NA,0,0,NA
"4390",800509,"Banks-Harris, Marcus","Male",25,175,76.4,"Protestant",1.28,">6th","Political Science","Economics and Finance",57,61,1,1,57420.1855965702
"4391",200553,"Littlejohn, Michael","Male",24,188,87.6,"Catholic",1.2,"6th","Political Science","Social Sciences",52,43,0,1,43027.5525751876
"4392",495866,"Else, Zachary","Male",20,190,90.1,"Muslim",1.25,"1st","Mathematics and Statistics","Environmental Sciences",NA,NA,0,0,NA
"4393",940371,"Mendoza Rodriguez, Shannon","Female",21,175,78.5,"Protestant",2.7,"3rd","Political Science","Mathematics and Statistics",53,57,1,0,NA
"4394",896188,"Nguyen, Antone","Male",25,178,77.7,"Catholic",3.59,"1st","Economics and Finance","Mathematics and Statistics",NA,NA,0,0,NA
"4395",717180,"Villalobos-Otero, Briana","Female",24,176,74,"Other",1.3,"2nd","Biology","Mathematics and Statistics",NA,NA,0,0,NA
"4396",380082,"Gygi, Lizbeth","Female",19,163,67.6,"Other",1.07,"5th","Economics and Finance","Mathematics and Statistics",67,69,1,0,NA
"4397",531715,"Williams, Joseph","Male",21,168,71.2,"Protestant",2.18,"3rd","Political Science","Environmental Sciences",51,56,1,0,NA
"4398",868569,"De Werd, Daejon","Male",24,179,75.8,"Catholic",2.37,"5th","Economics and Finance","Environmental Sciences",65,72,1,1,50075.8500089799
"4399",615548,"Bushyhead, Andrew","Male",22,177,73.9,"Orthodox",1.71,"4th","Environmental Sciences","Biology",74,70,1,1,47427.7950982405
"4400",406106,"Campbell, Jessica","Female",25,150,60.1,"Protestant",2.58,"3rd","Environmental Sciences","Biology",75,75,0,0,NA
"4401",800493,"Sisneros, Tatiana","Female",23,172,75.5,"Other",1.14,"2nd","Political Science","Social Sciences",NA,NA,0,0,NA
"4402",255816,"Vong, Mckinley","Male",22,191,89.8,"Other",2.22,"3rd","Mathematics and Statistics","Biology",89,87,0,0,NA
"4403",142609,"Randall, Daniel","Male",20,172,69.6,"Protestant",3.71,"2nd","Economics and Finance","Political Science",NA,NA,0,0,NA
"4404",207171,"Johnson, Angel","Male",35,176,73.1,"Catholic",1.37,"3rd","Biology","Social Sciences",70,77,1,0,NA
"4405",907440,"Suarez, Dazmine","Female",20,170,70.1,"Other",2.54,"2nd","Mathematics and Statistics","Social Sciences",NA,NA,0,0,NA
"4406",931342,"Miller, Thaddeus","Male",22,182,80,"Protestant",3.27,"3rd","Mathematics and Statistics","Social Sciences",90,90,0,0,NA
"4407",136344,"Shabazz, Anyssa","Female",25,154,61.6,"Protestant",2.18,"3rd","Environmental Sciences","Political Science",70,72,0,0,NA
"4408",543854,"Sher, Justin","Male",24,180,75,"Catholic",2.62,"3rd","Biology","Mathematics and Statistics",79,77,1,0,NA
"4409",913241,"Lacy, Peter","Male",25,185,84.5,"Orthodox",1.99,"4th","Social Sciences","Biology",43,47,1,0,NA
"4410",946554,"Shen, Danny","Male",23,192,91,"Other",3.39,"4th","Economics and Finance","Mathematics and Statistics",64,74,0,0,NA
"4411",554892,"Eddy, Kerrie","Female",20,163,64.2,"Other",3.45,"4th","Political Science","Social Sciences",56,52,1,0,NA
"4412",222667,"Robinson, Melissa","Female",19,149,60.7,"Catholic",2.11,"2nd","Economics and Finance","Environmental Sciences",NA,NA,0,0,NA
"4413",246679,"Gradisar, Olivia","Female",20,158,63.7,"Protestant",1.99,"6th","Social Sciences","Mathematics and Statistics",47,38,1,1,33965.7043392052
"4414",756722,"Creager, Jamie","Female",20,158,62.9,"Catholic",2.34,"2nd","Mathematics and Statistics","Environmental Sciences",NA,NA,0,0,NA
"4415",963345,"Phipps, Gregorio","Male",22,179,80.2,"Other",2.45,"5th","Economics and Finance","Environmental Sciences",63,67,1,1,47444.1486972391
"4416",142071,"Geraldo, Zachary","Male",24,173,74.5,"Protestant",1.85,"3rd","Political Science","Mathematics and Statistics",68,53,0,0,NA
"4417",256976,"Bradley, Cameron","Male",22,175,76.2,"Other",1.7,"3rd","Economics and Finance","Mathematics and Statistics",66,67,0,0,NA
"4418",717446,"Martin Cordoba, Marianna","Female",22,156,61.2,"Other",1.97,"2nd","Social Sciences","Biology",NA,NA,0,0,NA
"4419",692212,"Bell, Jennifer","Female",37,170,74.7,"Catholic",1.08,"3rd","Social Sciences","Economics and Finance",36,59,1,0,NA
"4420",348728,"Lai, Cody","Male",19,174,74.4,"Other",1.92,"2nd","Economics and Finance","Biology",NA,NA,0,0,NA
"4421",468185,"Fifita, Robel","Male",28,184,86.4,"Protestant",2.79,"1st","Economics and Finance","Mathematics and Statistics",NA,NA,0,0,NA
"4422",778257,"Lizama, Nicole","Female",60,170,69.1,"Other",1.77,"1st","Economics and Finance","Social Sciences",NA,NA,0,0,NA
"4423",532267,"Brown, Marriah","Female",22,172,72.8,"Other",3.3,"4th","Social Sciences","Environmental Sciences",46,39,0,1,31381.2949661099
"4424",340693,"Moon, Brandon","Male",22,164,66,"Other",2.22,"3rd","Political Science","Mathematics and Statistics",56,59,0,0,NA
"4425",273197,"Guzman, Melenaite","Female",19,149,62.3,"Other",2.66,"5th","Biology","Economics and Finance",73,78,0,0,NA
"4426",650635,"Sanchez, Samantha","Female",24,166,63.6,"Other",1.09,"4th","Social Sciences","Biology",53,53,1,0,NA
"4427",136200,"Lawrence, Alex","Male",20,176,72.8,"Other",2.43,"1st","Environmental Sciences","Social Sciences",NA,NA,0,0,NA
"4428",948372,"Delgado, Sarahjanae","Female",25,161,64.1,"Other",1.24,"2nd","Political Science","Biology",NA,NA,0,0,NA
"4429",728099,"Halliburton, Jalaka","Female",23,159,66.4,"Catholic",1.76,"3rd","Environmental Sciences","Biology",74,69,1,0,NA
"4430",783666,"Bae, Kedar","Male",21,189,90,"Other",1.34,">6th","Biology","Social Sciences",81,71,1,1,56960.1660298466
"4431",423584,"Boothe, Charise","Female",22,174,71.2,"Other",3.08,"3rd","Political Science","Economics and Finance",65,63,1,0,NA
"4432",140182,"Lawrence, Joanne","Female",20,161,63,"Other",1.41,"3rd","Biology","Mathematics and Statistics",75,83,1,0,NA
"4433",822135,"Janney, Jenea","Female",24,159,66.1,"Catholic",2.83,"5th","Social Sciences","Environmental Sciences",36,39,1,1,33125.2297323889
"4434",647244,"Aquino-Benitez, Breaunna","Female",20,173,74,"Orthodox",2.72,"5th","Biology","Mathematics and Statistics",72,77,1,1,42888.7520681482
"4435",562380,"Rosser, Jeremy","Male",21,188,88.8,"Other",2.12,"3rd","Economics and Finance","Social Sciences",69,75,1,0,NA
"4436",279831,"Wang, Fletcher","Male",24,190,89.9,"Catholic",3.04,"6th","Mathematics and Statistics","Political Science",95,95,1,0,NA
"4437",650120,"Leong, Sepehr","Male",22,186,86.5,"Catholic",1.29,"4th","Social Sciences","Political Science",42,47,1,1,25591.8506157322
"4438",917474,"Le, Chanthany","Male",21,184,87.6,"Protestant",3.11,">6th","Environmental Sciences","Political Science",74,72,0,1,36534.1851076311
"4439",571741,"Davis-Sloan, Jesus","Male",18,192,90.2,"Other",1.88,"1st","Mathematics and Statistics","Economics and Finance",NA,NA,0,0,NA
"4440",840834,"Armstrong, Andres","Male",21,176,78.7,"Protestant",3.88,"5th","Environmental Sciences","Mathematics and Statistics",60,68,0,0,NA
"4441",985989,"Mcguire, Safiullah","Male",23,195,96.1,"Other",1.37,"2nd","Social Sciences","Economics and Finance",NA,NA,0,0,NA
"4442",198632,"Jones, Mario","Male",24,163,67.7,"Catholic",2.89,"2nd","Mathematics and Statistics","Economics and Finance",NA,NA,0,0,NA
"4443",692348,"Hiraki, Tre","Male",21,173,69.7,"Catholic",1.31,"1st","Biology","Political Science",NA,NA,0,0,NA
"4444",158756,"Carrillo, Breanna","Female",20,162,65.5,"Other",1.29,"2nd","Environmental Sciences","Social Sciences",NA,NA,0,0,NA
"4445",114970,"Boakye, Tashena","Female",24,170,71.9,"Protestant",2.22,"3rd","Political Science","Environmental Sciences",58,50,1,0,NA
"4446",432464,"Chavez, Sravya","Female",21,168,67.3,"Other",2.03,"3rd","Political Science","Social Sciences",56,52,0,0,NA
"4447",796827,"Bancroft, Garitt","Male",22,168,70.5,"Other",1.4,"2nd","Environmental Sciences","Mathematics and Statistics",NA,NA,0,0,NA
"4448",977020,"Dominguez, Thao Kim","Female",20,168,67,"Protestant",3.4,"1st","Political Science","Economics and Finance",NA,NA,0,0,NA
"4449",234077,"Andrews, Adrey","Female",22,159,69.7,"Protestant",1.95,"1st","Biology","Political Science",NA,NA,0,0,NA
"4450",486376,"Johnson, Brandon","Male",25,170,68.3,"Catholic",1.55,"5th","Economics and Finance","Political Science",55,66,1,0,NA
"4451",755732,"Talley, Phillip","Male",20,176,73.4,"Other",1.31,"2nd","Biology","Political Science",NA,NA,0,0,NA
"4452",677437,"Simkins, Autumn","Female",25,151,63.2,"Protestant",1.66,">6th","Economics and Finance","Political Science",71,67,1,1,56494.336424518
"4453",453979,"Nguyen, Kevin","Male",41,191,90.3,"Catholic",2.17,"3rd","Biology","Mathematics and Statistics",81,71,1,0,NA
"4454",613201,"Sharif, Corey","Male",20,171,71.6,"Orthodox",2.9,"5th","Economics and Finance","Social Sciences",65,64,1,1,49555.808233839
"4455",584939,"Guzman, Shauntece","Female",22,160,63.8,"Other",2.24,"4th","Mathematics and Statistics","Political Science",86,92,1,1,34830.7709970892
"4456",345388,"Rodriguez, Katherine","Female",22,175,75.9,"Catholic",1.11,"5th","Biology","Social Sciences",77,83,1,1,39982.5565043764
"4457",714747,"Edwards Jr, Derek","Male",31,163,70.8,"Protestant",3.29,"6th","Environmental Sciences","Political Science",70,79,1,1,37415.0354340454
"4458",191347,"Rediros, Phillip","Male",49,181,75.6,"Orthodox",3.51,"1st","Social Sciences","Economics and Finance",NA,NA,0,0,NA
"4459",201484,"Mata, Destinee","Female",22,160,66,"Other",2.34,"4th","Political Science","Social Sciences",62,63,0,0,NA
"4460",139866,"Zamora, Austin","Male",22,173,75.2,"Catholic",3.5,"3rd","Mathematics and Statistics","Social Sciences",86,92,1,0,NA
"4461",634784,"Aberle, Michaela","Female",22,162,64.3,"Catholic",1.08,"5th","Political Science","Environmental Sciences",60,54,0,1,35091.4866237295
"4462",360012,"Athwal, Anthony","Male",23,182,85.6,"Catholic",1.18,"6th","Environmental Sciences","Political Science",75,76,1,1,39358.7874788136
"4463",391861,"Johnson, Alek","Male",25,187,85.2,"Catholic",1.12,"4th","Social Sciences","Mathematics and Statistics",40,44,0,1,29185.2968718944
"4464",359279,"Stewart, Aliciya","Female",22,167,73.2,"Catholic",1.1,"3rd","Social Sciences","Political Science",46,55,1,0,NA
"4465",384797,"Williams, Nicolas","Male",23,171,70.7,"Other",1.6,"4th","Economics and Finance","Biology",65,72,0,0,NA
"4466",304345,"Huffman, Orquidea","Female",25,165,69.2,"Other",3.71,"2nd","Political Science","Mathematics and Statistics",NA,NA,0,0,NA
"4467",262465,"Lewis, Andrew","Male",35,187,89,"Muslim",2.21,"4th","Mathematics and Statistics","Biology",92,89,0,1,55888.3665098793
"4468",965684,"Bonton, Joshua","Male",20,181,76.4,"Catholic",1.19,"1st","Biology","Political Science",NA,NA,0,0,NA
"4469",174303,"Kim, John","Male",19,176,76,"Protestant",1.31,"4th","Biology","Mathematics and Statistics",63,76,1,1,61828.7358591509
"4470",634243,"Liu, Bazin","Male",25,184,81.6,"Other",2.07,">6th","Mathematics and Statistics","Environmental Sciences",86,91,0,1,66473.1365256454
"4471",252149,"Brisbane, Keeman","Male",23,172,72.5,"Other",1.25,"4th","Social Sciences","Environmental Sciences",44,46,1,0,NA
"4472",285957,"Caballero, Chelsea","Female",20,160,63.4,"Catholic",3.14,"4th","Biology","Political Science",75,74,0,0,NA
"4473",716080,"Abdulhussein, Matthew","Male",21,171,65.5,"Other",2.74,"2nd","Social Sciences","Mathematics and Statistics",NA,NA,0,0,NA
"4474",982296,"Leach, Isaac","Male",22,176,75,"Protestant",3.04,">6th","Environmental Sciences","Mathematics and Statistics",71,79,0,0,NA
"4475",793144,"Valdez, Lance","Male",19,170,69.1,"Other",1.42,"3rd","Economics and Finance","Mathematics and Statistics",76,54,1,0,NA
"4476",227409,"Tran, Zackeree","Male",21,191,87.5,"Other",2.58,"4th","Economics and Finance","Social Sciences",57,69,1,0,NA
"4477",906012,"Thao, Victor","Male",40,162,66.1,"Catholic",1.3,"5th","Political Science","Economics and Finance",59,59,1,1,27821.9901149408
"4478",872801,"Hamilton, Mardi","Female",21,171,70.2,"Catholic",2.86,"4th","Environmental Sciences","Political Science",66,68,0,1,36472.832982012
"4479",545422,"Gonzales, Mario","Male",22,184,81.3,"Muslim",1.31,"3rd","Biology","Social Sciences",78,79,1,0,NA
"4480",895453,"Garcia, Abigail","Female",21,166,65.6,"Catholic",1.61,"3rd","Biology","Social Sciences",75,82,1,0,NA
"4481",958763,"White, Craig","Male",22,176,74.8,"Catholic",3.27,"3rd","Social Sciences","Environmental Sciences",40,47,1,0,NA
"4482",446266,"Welsh, Ian","Male",20,179,80.3,"Other",3.2,"1st","Economics and Finance","Environmental Sciences",NA,NA,0,0,NA
"4483",414627,"Robles Briones, Danielle","Female",21,177,76.2,"Other",1.68,"2nd","Political Science","Mathematics and Statistics",NA,NA,0,0,NA
"4484",327879,"Allen, Taryn","Female",25,170,73.3,"Protestant",2.4,"4th","Political Science","Social Sciences",53,49,1,0,NA
"4485",569012,"Sherman, Indra","Female",22,150,58.5,"Catholic",1.98,"1st","Economics and Finance","Political Science",NA,NA,0,0,NA
"4486",555549,"Vue, Jevin","Male",19,179,75.1,"Catholic",1.6,"5th","Mathematics and Statistics","Economics and Finance",85,87,1,1,62858.8341115753
"4487",386428,"Wilson, Alexandra","Female",21,164,67.8,"Catholic",1.59,"1st","Environmental Sciences","Social Sciences",NA,NA,0,0,NA
"4488",884117,"Lam, Kordell","Male",22,173,71.3,"Catholic",1,"1st","Environmental Sciences","Economics and Finance",NA,NA,0,0,NA
"4489",339272,"Thao, Sin-Woo","Male",22,181,78.5,"Catholic",1.07,"4th","Biology","Economics and Finance",73,81,1,0,NA
"4490",725868,"Crable, Christina","Female",19,176,74.1,"Catholic",2.19,"1st","Mathematics and Statistics","Biology",NA,NA,0,0,NA
"4491",857873,"Garcia, Saman","Female",21,160,63,"Catholic",2.45,"1st","Environmental Sciences","Social Sciences",NA,NA,0,0,NA
"4492",325214,"Elpuz, Anthony","Male",19,174,73.9,"Orthodox",2.9,"4th","Economics and Finance","Political Science",67,67,0,0,NA
"4493",280259,"Sargent, Treici","Female",23,164,66,"Muslim",2.11,"3rd","Social Sciences","Biology",47,35,1,0,NA
"4494",977390,"Salazar, Jazmyn","Female",21,168,71.7,"Protestant",2.43,"4th","Biology","Environmental Sciences",80,82,1,1,48950.8428774027
"4495",642793,"Voss-Parris, Joseph","Male",19,185,86,"Other",1.77,"1st","Mathematics and Statistics","Social Sciences",NA,NA,0,0,NA
"4496",711687,"Pansze, Marissa","Female",26,165,68.4,"Protestant",2.01,"4th","Environmental Sciences","Mathematics and Statistics",68,76,0,1,27312.488461773
"4497",611405,"Polk, Tyler","Male",21,173,72.3,"Protestant",2.19,"5th","Environmental Sciences","Political Science",73,65,0,0,NA
"4498",370191,"Wetmore, Jordyn","Female",24,172,72,"Other",2.31,"2nd","Environmental Sciences","Economics and Finance",NA,NA,0,0,NA
"4499",128910,"Griswold, Jordan","Female",22,171,70.8,"Orthodox",2.63,"1st","Political Science","Economics and Finance",NA,NA,0,0,NA
"4500",451747,"Trujillo, Katelyn","Female",20,156,62.2,"Other",3.54,"1st","Environmental Sciences","Biology",NA,NA,0,0,NA
"4501",706348,"Garcia, Alec","Male",21,174,77.6,"Catholic",2.75,"2nd","Economics and Finance","Political Science",NA,NA,0,0,NA
"4502",120817,"Chapa, Kelly","Male",23,190,92.5,"Catholic",3.13,"3rd","Environmental Sciences","Mathematics and Statistics",75,77,1,0,NA
"4503",405800,"So, Isiah","Male",21,192,89.2,"Catholic",2.63,"4th","Environmental Sciences","Economics and Finance",71,71,0,0,NA
"4504",693108,"Ramirez, Andrew","Male",23,173,72,"Catholic",3.41,"2nd","Economics and Finance","Political Science",NA,NA,0,0,NA
"4505",209446,"Garduno, Autaum","Female",21,166,68.4,"Orthodox",2.72,"4th","Mathematics and Statistics","Social Sciences",87,89,1,1,41919.4497611732
"4506",766192,"Bowman, Deion","Male",20,186,81.9,"Muslim",1.31,"4th","Mathematics and Statistics","Economics and Finance",88,88,0,0,NA
"4507",794953,"La'A, Adrian","Male",23,185,81.5,"Catholic",2.6,">6th","Environmental Sciences","Biology",71,78,1,1,42622.5133152478
"4508",484926,"Madden, Brittani","Female",19,164,66.8,"Protestant",2.88,"2nd","Social Sciences","Mathematics and Statistics",NA,NA,0,0,NA
"4509",267472,"Roy, Chris","Male",22,174,74,"Other",2,"3rd","Social Sciences","Biology",50,37,1,0,NA
"4510",615076,"Southard-Lujan, Beatriz","Female",22,164,67.5,"Catholic",2.44,"4th","Biology","Environmental Sciences",79,77,1,0,NA
"4511",781671,"Ross, Emilio","Male",20,178,79.4,"Catholic",1.68,"2nd","Mathematics and Statistics","Economics and Finance",NA,NA,0,0,NA
"4512",902317,"Yang, Thewodros","Male",19,186,81.2,"Catholic",3.47,"3rd","Mathematics and Statistics","Biology",91,93,1,0,NA
"4513",974275,"Robinson, Fernando","Male",20,185,85.1,"Other",3.3,"4th","Environmental Sciences","Economics and Finance",79,81,1,0,NA
"4514",602785,"Makris, Sabrina","Female",23,170,71.4,"Orthodox",2.16,"3rd","Political Science","Social Sciences",53,61,1,0,NA
"4515",172423,"Humphrey, Adam","Male",25,176,78.3,"Other",1.65,"3rd","Environmental Sciences","Economics and Finance",77,82,0,0,NA
"4516",539887,"Embry, Wayne","Male",21,183,83.8,"Catholic",2.27,"1st","Mathematics and Statistics","Biology",NA,NA,0,0,NA
"4517",215497,"Najera, Tiffany","Female",22,160,67.1,"Other",3.64,"3rd","Economics and Finance","Political Science",63,60,0,0,NA
"4518",537654,"Brito, Jowan","Male",49,186,82.2,"Catholic",1.47,"3rd","Environmental Sciences","Social Sciences",75,67,0,0,NA
"4519",307996,"Oglesby, Aiyana","Female",23,148,56.7,"Protestant",1.34,"1st","Biology","Social Sciences",NA,NA,0,0,NA
"4520",826279,"Anderson, James","Male",21,174,74.1,"Protestant",1.32,"4th","Biology","Environmental Sciences",78,74,1,0,NA
"4521",678970,"Mcneace, Gerardo","Male",21,182,77.3,"Other",1.13,"2nd","Economics and Finance","Biology",NA,NA,0,0,NA
"4522",884087,"Schwery, Stephen","Male",22,173,71.3,"Other",2.74,"2nd","Mathematics and Statistics","Environmental Sciences",NA,NA,0,0,NA
"4523",141922,"De Santiago Valle, Raegan","Female",23,179,77,"Other",1.09,"2nd","Political Science","Mathematics and Statistics",NA,NA,0,0,NA
"4524",791700,"Carney, Jacqueline","Female",21,163,69.8,"Other",1.93,"3rd","Political Science","Mathematics and Statistics",52,58,0,0,NA
"4525",640827,"Archuleta, Anabelle","Female",19,164,69.8,"Muslim",3.91,"4th","Political Science","Social Sciences",60,56,1,0,NA
"4526",703399,"Ervin, Jessica","Female",19,160,65.2,"Catholic",1.69,"1st","Political Science","Mathematics and Statistics",NA,NA,0,0,NA
"4527",920652,"Moala, Noel","Male",22,159,63.9,"Other",1.05,"3rd","Biology","Political Science",72,82,1,0,NA
"4528",177143,"Park, Alexander","Male",20,183,80.5,"Protestant",2.42,"1st","Mathematics and Statistics","Biology",NA,NA,0,0,NA
"4529",638647,"Sowards, Jaclyn","Female",22,175,71.4,"Protestant",3.87,"1st","Environmental Sciences","Biology",NA,NA,0,0,NA
"4530",629106,"Flemons, Luna","Female",20,159,66.8,"Other",3.36,"2nd","Political Science","Environmental Sciences",NA,NA,0,0,NA
"4531",270828,"Camposano, Onyx","Female",22,172,73.2,"Catholic",3.76,"4th","Social Sciences","Biology",45,43,1,1,35840.8985273853
"4532",216397,"Shrestha, Bailey","Male",21,177,76.9,"Muslim",3.03,"2nd","Economics and Finance","Social Sciences",NA,NA,0,0,NA
"4533",778497,"Estrada, Caroline","Female",18,170,67.4,"Protestant",3.38,"5th","Political Science","Economics and Finance",49,51,1,1,32038.4092796815
"4534",652901,"Martinez, Raijaun","Female",21,155,57.7,"Catholic",2.23,"1st","Biology","Economics and Finance",NA,NA,0,0,NA
"4535",682528,"Trujillo, Sarina","Female",19,160,68.3,"Catholic",3.45,"2nd","Biology","Economics and Finance",NA,NA,0,0,NA
"4536",743261,"Clemensen, Ramona","Female",20,158,63.8,"Catholic",2.2,"2nd","Social Sciences","Mathematics and Statistics",NA,NA,0,0,NA
"4537",812921,"Cozad, Daniella","Female",21,157,67.1,"Catholic",1.51,"5th","Environmental Sciences","Economics and Finance",76,75,0,1,32029.74485264
"4538",429789,"Bencomo, Marina","Female",20,162,69.2,"Other",3.38,"6th","Social Sciences","Biology",52,44,1,1,30656.1014516636
"4539",790522,"Guo, Jevon","Male",63,174,71,"Other",3.71,"3rd","Environmental Sciences","Mathematics and Statistics",70,79,0,0,NA
"4540",848690,"Chanthavongsa, Eric","Male",40,185,85.3,"Other",3.32,"2nd","Mathematics and Statistics","Political Science",NA,NA,0,0,NA
"4541",516297,"Gonzalez, Brianna","Female",21,157,63.5,"Other",1.46,">6th","Social Sciences","Political Science",52,45,1,0,NA
"4542",335804,"Sandoval, Nicole","Female",21,165,72.2,"Catholic",1.35,"3rd","Biology","Political Science",79,80,1,0,NA
"4543",373536,"Jacquez, Lucy","Female",22,164,68.8,"Catholic",1.14,"1st","Environmental Sciences","Social Sciences",NA,NA,0,0,NA
"4544",141515,"Lee, Caroline","Female",20,160,62.9,"Other",3.51,"2nd","Environmental Sciences","Social Sciences",NA,NA,0,0,NA
"4545",515187,"Skrzypek, Lindsey","Female",22,156,66.6,"Other",3.47,"2nd","Social Sciences","Environmental Sciences",NA,NA,0,0,NA
"4546",638187,"Luch, Jenesha","Female",20,160,65.1,"Protestant",1.99,"1st","Political Science","Economics and Finance",NA,NA,0,0,NA
"4547",371542,"Gay, Ryan","Male",24,172,73.4,"Other",2.88,"6th","Economics and Finance","Environmental Sciences",67,74,1,1,58380.5932072228
"4548",320418,"Manriquez, Siobhan","Female",22,156,64,"Other",2.82,"4th","Social Sciences","Economics and Finance",45,49,0,1,22804.0821318101
"4549",741109,"Pino, Vileasha","Female",25,167,66.7,"Other",2.61,"3rd","Social Sciences","Mathematics and Statistics",48,36,0,0,NA
"4550",535973,"Gross, Kayla","Female",34,166,67.9,"Protestant",2,"3rd","Political Science","Mathematics and Statistics",63,53,0,0,NA
"4551",311618,"Langridge, Kraig","Male",19,185,86.5,"Protestant",3.13,"2nd","Biology","Economics and Finance",NA,NA,0,0,NA
"4552",122066,"Tran, Gary","Male",21,172,75.3,"Other",2.17,"3rd","Environmental Sciences","Political Science",65,72,1,0,NA
"4553",658949,"Meeker, Tristin","Male",22,180,79.1,"Catholic",1.7,"5th","Political Science","Biology",55,60,1,1,34094.2740121524
"4554",862844,"Perez, Samantha","Female",21,155,61.9,"Catholic",3.51,"2nd","Mathematics and Statistics","Biology",NA,NA,0,0,NA
"4555",947765,"Nghiem, Alexander","Male",21,179,79.3,"Other",2.51,"6th","Economics and Finance","Environmental Sciences",69,66,1,1,55980.1959946272
"4556",515280,"Moktader, Shanhuan","Male",21,182,81.3,"Catholic",3.1,"1st","Social Sciences","Mathematics and Statistics",NA,NA,0,0,NA
"4557",945620,"Preciado Alvarez, Lasharelle","Female",21,152,63.1,"Other",1.72,"3rd","Political Science","Economics and Finance",52,53,0,0,NA
"4558",717974,"Mccoy, Sean","Male",22,184,84.4,"Protestant",3.78,"5th","Economics and Finance","Political Science",72,69,1,1,47857.8554144554
"4559",274982,"Bryant, Ruth-Ann","Female",20,162,68.1,"Catholic",2.99,"4th","Biology","Environmental Sciences",74,75,0,0,NA
"4560",396559,"Moore, Paul","Male",21,182,78.6,"Muslim",2.08,"2nd","Biology","Economics and Finance",NA,NA,0,0,NA
"4561",493552,"Aguilar, Avery","Female",23,159,61.3,"Catholic",3.07,"4th","Biology","Social Sciences",80,73,1,0,NA
"4562",242047,"Wilson-Perez, Temo","Male",19,188,85.9,"Catholic",3.37,"1st","Economics and Finance","Political Science",NA,NA,0,0,NA
"4563",308559,"Fitch, Jeremy","Male",18,174,75.7,"Orthodox",1.03,"1st","Mathematics and Statistics","Political Science",NA,NA,0,0,NA
"4564",317925,"Akiyama, Tue","Male",19,173,74.2,"Catholic",2.07,"6th","Biology","Economics and Finance",72,77,0,1,44261.3538901726
"4565",614501,"Perez, Mija","Female",23,160,59.7,"Protestant",2.19,"3rd","Biology","Economics and Finance",78,81,1,0,NA
"4566",266518,"Weaver, Yakira","Female",22,168,68.5,"Protestant",1.95,"1st","Mathematics and Statistics","Biology",NA,NA,0,0,NA
"4567",725966,"Petersen, Randi","Female",19,168,70.7,"Protestant",1.34,"3rd","Biology","Environmental Sciences",78,75,1,0,NA
"4568",736359,"Yep, Joseph","Male",23,179,74.3,"Catholic",2.87,"1st","Biology","Environmental Sciences",NA,NA,0,0,NA
"4569",981012,"Mebane, Jason","Male",20,177,82.6,"Other",1.4,"1st","Political Science","Economics and Finance",NA,NA,0,0,NA
"4570",226389,"Nguyen, Mitchell","Male",20,175,71.4,"Catholic",3.91,"6th","Biology","Economics and Finance",78,78,0,1,59566.7787461298
"4571",642493,"Bobian-Casey, Jnai","Female",24,163,68.3,"Catholic",2.17,"1st","Economics and Finance","Political Science",NA,NA,0,0,NA
"4572",868909,"Campos, Destiny","Female",22,161,68.2,"Protestant",2.49,">6th","Political Science","Biology",60,64,1,1,28790.9291973365
"4573",407033,"Hernandez, Anna","Female",21,172,74.3,"Other",2.19,"4th","Social Sciences","Mathematics and Statistics",53,56,1,0,NA
"4574",229811,"Diaz, Sarah","Female",22,164,62.1,"Catholic",3.07,"4th","Biology","Political Science",81,82,1,1,48097.644173381
"4575",329155,"Mantripragada, I K N Clinton","Male",24,179,74.3,"Other",2.42,"6th","Mathematics and Statistics","Political Science",89,75,0,1,43768.9986574088
"4576",917352,"Diego, Maliek","Male",24,181,80.2,"Catholic",3.03,"1st","Economics and Finance","Mathematics and Statistics",NA,NA,0,0,NA
"4577",300016,"Russell, Lauren","Female",22,162,66.6,"Other",2.43,"2nd","Biology","Political Science",NA,NA,0,0,NA
"4578",237879,"Bartelt, Jason","Male",20,176,71.9,"Protestant",1.32,"5th","Economics and Finance","Biology",60,66,1,0,NA
"4579",250523,"Hackett, Manuela","Female",22,157,64.1,"Other",2.65,"6th","Economics and Finance","Environmental Sciences",71,64,0,1,40379.9044820776
"4580",712104,"Hu, Shashank","Male",23,171,69.6,"Catholic",2.27,"4th","Environmental Sciences","Mathematics and Statistics",71,72,0,0,NA
"4581",183563,"Ho, Essevan","Male",20,172,74.7,"Other",2.78,"2nd","Economics and Finance","Mathematics and Statistics",NA,NA,0,0,NA
"4582",145419,"Nguyen, James","Male",20,170,74.1,"Other",2.16,"4th","Political Science","Biology",54,54,0,0,NA
"4583",597265,"Cotton, Sergio","Male",21,166,71.4,"Catholic",1.92,"5th","Environmental Sciences","Mathematics and Statistics",66,74,1,0,NA
"4584",856500,"Tiatia, Tokuryu","Male",20,157,63.7,"Other",1.16,"2nd","Biology","Economics and Finance",NA,NA,0,0,NA
